Satellite,Inclination,Altitude_km,Eccentricity,Inclination_rad,Altitude_norm,Collision_risk
STARLINK-3047,69.9782,359.1429035042165,0.00068,1.221349994619096,0.4707409344741535,0
STARLINK-3087,70.0009,581.7077336426728,0.0003291,1.2217461843592987,0.9989282462013838,0
STARLINK-3069,69.9998,579.2016395397504,0.0003154,1.2217269857375266,0.992980823572505,0
STARLINK-3103,69.9996,579.1867619121022,0.0003081,1.2217234950790228,0.9929455162234169,0
STARLINK-3086,70.0011,579.1977832856555,0.0003253,1.2217496750178025,0.9929716719716771,0
STARLINK-3043,69.9998,579.2075893761285,0.0003316,1.2217269857375266,0.9929949436294778,0
STARLINK-3050,69.9999,576.65606792989,0.0009278,1.2217287310667786,0.9869397135526293,0
STARLINK-3059,70.0016,579.196023697551,0.0003083,1.2217584016640626,0.9929674961451996,0
STARLINK-3151,53.221,546.8843076598241,9.3e-05,0.928881681203902,0.9162858460361345,1
STARLINK-3075,53.2155,546.8826204147799,0.0001221,0.9287856880950425,0.916281841893056,1
STARLINK-3147,53.2249,546.8957882892864,5.58e-05,0.9289497490447298,0.9163130916832067,1
STARLINK-3162,53.216,546.9048511733963,0.0001163,0.9287944147413024,0.9163345995754982,1
STARLINK-3157,53.2143,546.8912094808784,0.0001354,0.9287647441440186,0.9163022253279858,1
STARLINK-3146,53.2172,546.8925880131865,0.0001423,0.9288153586923263,0.9163054968389136,1
STARLINK-3159,53.215,546.8897484207773,0.0001362,0.9287769614487825,0.9162987579634135,1
STARLINK-3133,53.2157,546.8757583508814,0.0001169,0.9287891787535464,0.9162655569522538,1
STARLINK-3154,53.2157,546.8767211784198,0.0001251,0.9287891787535464,0.9162678419192399,1
STARLINK-3111,53.2181,546.889950157064,0.0001195,0.9288310666555943,0.9162992367207576,1
STARLINK-3120,53.217,546.8909894048311,0.0002499,0.9288118680338223,0.9163017030470139,1
STARLINK-3110,53.2167,546.8766050277782,0.0001419,0.9288066320460664,0.9162675662723864,1
STARLINK-3112,53.2151,546.8919552942816,0.0001304,0.9287787067780344,0.9163039952804812,1
STARLINK-3161,53.2159,546.8877707946322,0.0001079,0.9287926694120504,0.916294064692529,1
STARLINK-3149,53.2162,546.8852215846528,0.0001113,0.9287979053998064,0.9162880149479885,1
STARLINK-3135,53.2162,546.8797472100068,0.0001005,0.9287979053998064,0.9162750232492289,1
STARLINK-3139,53.2156,546.9077335741249,0.0001304,0.9287874334242945,0.9163414400430204,1
STARLINK-3114,53.2181,546.8481146453296,6.73e-05,0.9288310666555943,0.9161999533503167,1
STARLINK-3131,53.2132,546.9136145367811,0.0001271,0.9287455455222465,0.9163553966499731,1
STARLINK-3121,53.2166,546.8925941264133,0.0001201,0.9288048867168144,0.9163055113467262,1
STARLINK-3138,53.2163,546.9369123193646,0.0001408,0.9287996507290583,0.9164106865767075,1
STARLINK-3153,53.2174,546.9323640094817,0.0001274,0.9288188493508303,0.916399892600101,1
STARLINK-3158,53.2155,546.8707852755633,0.0001413,0.9287856880950425,0.9162537549290786,1
STARLINK-3079,53.2159,546.905988238861,0.0001425,0.9287926694120504,0.9163372980411574,1
STARLINK-3134,53.2157,546.8920775587931,0.0001274,0.9287891787535464,0.9163042854366734,1
STARLINK-3117,53.2159,546.89157627433,0.0001448,0.9287926694120504,0.9163030957963659,1
STARLINK-3049,53.2154,546.8939176403428,0.0001343,0.9287839427657905,0.9163086522889138,1
STARLINK-3130,53.2161,546.8801965301309,0.0001181,0.9287961600705543,0.9162760895685943,1
STARLINK-3044,53.2194,546.96931618698,0.0002126,0.9288537559358703,0.9164875869194736,1
STARLINK-3105,53.2165,546.8868568689622,0.0001245,0.9288031413875625,0.9162918957786785,1
STARLINK-3128,53.2155,546.9031853122024,0.0001413,0.9287856880950425,0.9163306461802326,1
STARLINK-3098,53.2167,546.8875354358188,0.0001478,0.9288066320460664,0.91629350614274,1
STARLINK-3136,53.2141,546.8650266672475,0.0001118,0.9287612534855145,0.9162400886914988,1
STARLINK-3126,53.2154,546.9063703174152,0.0001392,0.9287839427657905,0.9163382047838995,1
STARLINK-3122,53.2157,546.8784634386266,0.0001287,0.9287891787535464,0.9162719766234265,1
STARLINK-3099,53.2168,546.8995968366335,0.0001374,0.9288083773753184,0.9163221300671399,1
STARLINK-3115,53.2161,546.8868507557472,0.0001344,0.9287961600705543,0.916291881270894,1
STARLINK-3137,53.2187,546.8794843424857,0.000109,0.9288415386311062,0.9162743994162127,1
STARLINK-3127,53.2162,546.9413964467094,0.0001157,0.9287979053998064,0.9164213282363364,1
STARLINK-3125,53.2163,546.8938993006541,0.0001218,0.9287996507290583,0.9163086087654565,1
STARLINK-3150,53.2155,546.8832623013595,0.0001358,0.9287856880950425,0.9162833652080681,1
STARLINK-3129,53.2161,546.8715371966418,0.0001303,0.9287961600705543,0.9162555393762118,1
STARLINK-3160,53.2191,546.9042001119296,0.0001048,0.9288485199481142,0.9163330544867901,1
STARLINK-3145,53.2197,546.8390122118335,1.29e-05,0.9288589919236263,0.9161783516000515,1
STARLINK-3124,53.2155,546.8669859376278,0.0001317,0.9287856880950425,0.9162447384007741,1
STARLINK-3132,53.2159,546.8908488006982,0.000107,0.9287926694120504,0.9163013693675242,1
STARLINK-3156,53.2156,546.8369368122849,0.000133,0.9287874334242945,0.9161734262948824,1
STARLINK-3141,53.2169,546.8910811031819,0.0001717,0.9288101227045704,0.9163019206640803,1
STARLINK-3140,53.2132,546.8907234796288,0.0001307,0.9287455455222465,0.9163010719575574,1
STARLINK-3219,53.2158,546.9776518154549,0.0001466,0.9287909240827984,0.91650736890027,1
STARLINK-3218,53.214,546.8943088870774,0.0001524,0.9287595081562625,0.9163095807894358,1
STARLINK-3242,53.2154,546.8847111316172,0.0001606,0.9287839427657905,0.9162868035489707,1
STARLINK-3240,53.2158,546.8734292266017,0.0001504,0.9287909240827984,0.9162600295115921,1
STARLINK-3251,53.2159,546.8964057259809,0.0001422,0.9287926694120504,0.9163145569741407,1
STARLINK-3249,53.2159,546.9041848287989,0.0001608,0.9287926694120504,0.9163330182171076,1
STARLINK-3246,53.2167,546.8948774175851,0.0001251,0.9288066320460664,0.9163109300169859,1
STARLINK-3252,53.2153,546.8902160821899,0.0001569,0.9287821974365384,0.9162998678100329,1
STARLINK-3238,53.2163,546.8634219616506,0.0001292,0.9287996507290583,0.9162362804297224,1
STARLINK-3113,53.2201,546.8962651215725,0.0001539,0.9288659732406342,0.9163142232939969,1
STARLINK-3148,53.2153,546.8856953585118,0.0001398,0.9287821974365384,0.9162891393005685,1
STARLINK-3225,53.2148,546.8842159616979,0.0001515,0.9287734707902784,0.9162856284196013,1
STARLINK-3143,53.2138,546.9048970228014,0.0001689,0.9287560174977585,0.9163347083845764,1
STARLINK-3155,53.2169,546.8993034010164,0.0001267,0.9288101227045704,0.9163214336904048,1
STARLINK-3226,53.2144,546.8986584540953,0.000164,0.9287664894732705,0.9163199031126391,1
STARLINK-3244,53.2165,546.9025617607458,0.0001359,0.9288031413875625,0.9163291663778427,1
STARLINK-3202,53.2147,546.8966563686372,0.0001376,0.9287717254610265,0.9163151517953024,1
STARLINK-3239,53.216,546.8974602592662,0.0001423,0.9287944147413024,0.9163170595757454,1
STARLINK-3231,53.2158,546.8970384459044,0.0001664,0.9287909240827984,0.9163160585349904,1
STARLINK-3241,53.2147,546.8750675605361,0.0001598,0.9287717254610265,0.9162639175796035,1
STARLINK-3233,53.2142,546.9492459795547,7.75e-05,0.9287629988147664,0.9164399566227228,1
STARLINK-3247,53.2164,546.7955544649149,0.0001575,0.9288013960583104,0.9160752183668969,1
STARLINK-3248,53.218,546.827507365595,0.0001347,0.9288293213263423,0.9161510484821116,1
STARLINK-3250,53.2152,546.9031822555771,0.0001449,0.9287804521072865,0.9163306389262983,1
STARLINK-3236,53.2155,546.8990374750165,0.0001457,0.9287856880950425,0.9163208025990554,1
STARLINK-3229,53.2156,546.8854386036355,0.0001507,0.9287874334242945,0.9162885299739835,1
STARLINK-3209,53.2165,546.9390458705293,0.0001343,0.9288031413875625,0.9164157498863661,1
STARLINK-3200,53.2151,546.7934301938967,0.0001645,0.9287787067780344,0.9160701770807343,1
STARLINK-3193,53.216,546.8641585978175,0.0001404,0.9287944147413024,0.9162380286029468,1
STARLINK-3210,53.2147,546.8927897496797,0.0001341,0.9287717254610265,0.9163059755967476,1
STARLINK-3207,53.2162,546.9118478013643,0.0001501,0.9287979053998064,0.9163512038616078,1
STARLINK-3197,53.2164,546.9099374053403,0.0001521,0.9288013960583104,0.9163466701401766,1
STARLINK-3194,53.2139,546.9419374768804,0.000174,0.9287577628270106,0.9164226122005251,1
STARLINK-3204,53.215,546.9005810688222,0.0001165,0.9287769614487825,0.9163244658313017,1
STARLINK-3199,53.214,546.8532496781072,0.0001372,0.9287595081562625,0.9162121397283566,1
STARLINK-3203,53.217,546.8965646701026,0.0001471,0.9288118680338223,0.9163149341778,1
STARLINK-3195,53.2152,546.9156105212296,0.0001897,0.9287804521072865,0.916360133488491,1
STARLINK-3198,53.2186,546.920161860221,0.0001913,0.9288397933018543,0.9163709346537295,1
STARLINK-3227,53.2161,546.8901335537003,0.0001304,0.9287961600705543,0.916299671954735,1
STARLINK-3190,53.2179,546.9415890167575,0.0002114,0.9288275759970903,0.9164217852405088,1
STARLINK-3192,53.2157,547.0294971150288,0.0002523,0.9287891787535464,0.9166304073398589,1
STARLINK-3196,53.2191,546.8430804885174,0.0002,0.9288485199481142,0.9161880063695123,1
STARLINK-3208,53.217,546.8954887408408,0.0001324,0.9288118680338223,0.9163123807996043,1
STARLINK-3191,53.2158,546.9179610775036,0.0001482,0.9287909240827984,0.9163657117912204,1
STARLINK-3201,53.2159,546.8345343634974,0.0001346,0.9287926694120504,0.916167724841666,1
STARLINK-3317,53.2172,546.8846622259425,0.000146,0.9288153586923263,0.9162866874868021,1
STARLINK-3313,53.2166,365.8120109999245,0.0001035,0.9288048867168144,0.48656795421301596,0
STARLINK-3309,53.2186,546.9102461252487,0.0001459,0.9288397933018543,0.9163474027893485,1
STARLINK-3297,53.219,546.8888100415807,0.00013,0.9288467746188622,0.9162965310168427,1
STARLINK-3304,53.2179,546.8922365026665,0.0001328,0.9288275759970903,0.9163046626397435,1
STARLINK-3306,53.2165,546.8887152866955,0.0001137,0.9288031413875625,0.9162963061460577,1
STARLINK-3298,53.2185,546.8961795362857,0.0001434,0.9288380479726023,0.9163140201843568,1
STARLINK-3305,53.2165,546.9009753731198,0.0001079,0.9288031413875625,0.9163254015879834,1
STARLINK-3271,53.2186,546.9107840926954,0.000145,0.9288397933018543,0.9163486794851287,1
STARLINK-3296,53.217,546.8934499783045,0.0001512,0.9288118680338223,0.9163075424408095,1
STARLINK-3301,53.2166,546.8871992089762,0.0001403,0.9288048867168144,0.9162927082145498,1
STARLINK-3245,53.2156,546.8850412449474,0.0001462,0.9287874334242945,0.9162875869686706,1
STARLINK-3286,53.2185,546.9089959626654,0.0001578,0.9288380479726023,0.9163444359234079,1
STARLINK-3287,53.2174,546.9041114697702,6.31e-05,0.9288188493508303,0.9163328441226286,1
STARLINK-3289,53.2169,546.8557071614514,0.0001527,0.9288101227045704,0.9162179717887067,1
STARLINK-3292,53.2165,546.9223718146259,0.0001541,0.9288031413875625,0.9163761792823415,1
STARLINK-3291,53.2102,546.8938381683574,0.0001861,0.9286931856446867,0.9163084636872633,1
STARLINK-3293,53.2172,546.8832806409791,0.000125,0.9288153586923263,0.9162834087313614,1
STARLINK-3282,53.218,546.8974388629349,0.0001297,0.9288293213263423,0.9163170087983127,1
STARLINK-3284,53.217,538.6808730881166,0.0001789,0.9288118680338223,0.8968175857064818,0
STARLINK-3283,53.2162,546.9000583864663,0.0001221,0.9287979053998064,0.9163232254098554,1
STARLINK-3265,53.2183,546.8919552942816,0.0001413,0.9288345573140983,0.9163039952804812,1
STARLINK-3285,53.2177,546.8788088342017,0.0001304,0.9288240853385863,0.9162727963107068,1
STARLINK-3277,53.2188,546.893975716027,0.0001273,0.9288432839603583,0.9163087901132029,1
STARLINK-3281,53.217,546.8857748302635,0.0001344,0.9288118680338223,0.9162893279016643,1
STARLINK-3279,53.217,546.8736982067339,0.0001868,0.9288118680338223,0.9162606678509598,1
STARLINK-3274,53.2192,546.9340604548343,0.0001234,0.9288502652773662,0.9164039185772048,1
STARLINK-3272,53.2175,546.8893327218111,0.0001496,0.9288205946800824,0.9162977714332448,1
STARLINK-3276,53.2153,546.9057131423351,4.26e-05,0.9287821974365384,0.9163366451864615,1
STARLINK-3268,53.2147,546.8985025664733,0.0001344,0.9287717254610265,0.9163195331626163,1
STARLINK-3273,53.2167,546.8990435882588,0.0001289,0.9288066320460664,0.9163208171069046,1
STARLINK-3259,53.2174,546.9030294243257,0.0001646,0.9288188493508303,0.9163302762296055,1
STARLINK-3261,53.217,546.8893907973979,0.0001056,0.9288118680338223,0.9162979092573028,1
STARLINK-3269,53.2203,440.7300007396916,0.0003706,0.9288694638991382,0.6643621347941935,0
STARLINK-3266,53.2165,546.9002601235043,0.0001201,0.9288031413875625,0.9163237041689823,1
STARLINK-3267,53.2176,546.8981541118201,0.000106,0.9288223400093343,0.9163187062155804,1
STARLINK-3264,53.2181,546.8620403872919,0.0001334,0.9288310666555943,0.9162330016994487,1
STARLINK-3270,53.2173,546.884555244782,0.0001181,0.9288171040215784,0.916286433600815,1
STARLINK-3235,53.2132,546.8962926311306,0.0001295,0.9287455455222465,0.9163142885792422,1
STARLINK-3255,53.2081,423.30594767934326,0.0004453,0.9286565337303949,0.6230116494564483,0
STARLINK-3256,53.2182,546.9775050935041,0.0001,0.9288328119848464,0.9165070207020719,1
STARLINK-3257,53.2154,546.879744153408,0.0001148,0.9287839427657905,0.9162750159953572,1
STARLINK-3254,53.2167,546.8577489527552,7.46e-05,0.9288066320460664,0.9162228173353242,1
STARLINK-3260,53.2179,546.8209663744501,5.73e-05,0.9288275759970903,0.9161355255060569,1
STARLINK-3258,53.2175,546.8598335376464,0.0001535,0.9288205946800824,0.9162277644390022,1
STARLINK-3262,53.2178,546.8983375090011,0.0001419,0.9288258306678383,0.9163191414508508,1
STARLINK-3323,53.2143,546.8727873423022,0.0001459,0.9287647441440186,0.9162585062019911,1
STARLINK-3333,53.2177,546.9091671340366,0.0001542,0.9288240853385863,0.916344842144581,1
STARLINK-3335,53.2162,546.8891034760836,0.0001237,0.9287979053998064,0.9162972273909338,1
STARLINK-3355,53.2169,546.8798969833733,0.0001364,0.9288101227045704,0.916275378688998,1
STARLINK-3232,53.2151,546.893336883576,0.0001455,0.9287787067780344,0.9163072740462003,1
STARLINK-3338,53.2159,546.91262113005,0.0001199,0.9287926694120504,0.9163530391129335,1
STARLINK-3349,53.2163,508.001179291311,0.0005919,0.9287996507290583,0.8240090247983252,0
STARLINK-3324,53.2165,546.8860468682024,0.0001473,0.9288031413875625,0.9162899734977701,1
STARLINK-3234,53.2214,546.9131529846863,0.0001541,0.9288886625209102,0.9163543013018897,1
STARLINK-3342,53.2172,546.8690858124137,0.0001585,0.9288153586923263,0.9162497217901868,1
STARLINK-3341,53.2158,546.8814527929062,0.000132,0.9287909240827984,0.9162790709114135,1
STARLINK-3336,53.2174,546.9038272035532,0.0001404,0.9288188493508303,0.9163321695065678,1
STARLINK-3327,53.2151,546.9051415529739,0.0001544,0.9287787067780344,0.9163352886996889,1
STARLINK-3339,53.2145,546.893865677891,0.0001414,0.9287682348025225,0.9163085289724503,1
STARLINK-3346,53.2159,546.8705224088935,0.0001449,0.9287926694120504,0.9162531310980826,1
STARLINK-3343,53.2157,546.868376684216,0.0001577,0.9287891787535464,0.916248038898437,1
STARLINK-3334,53.2164,546.8747588445522,0.0001385,0.9288013960583104,0.916263184939745,1
STARLINK-3332,53.2164,546.9841014755466,0.0001333,0.9288013960583104,0.916522675130923,1
STARLINK-3329,53.214,546.8865603780896,0.0001413,0.9287595081562625,0.9162911921512596,1
STARLINK-3290,53.2166,546.8520453898027,0.0001414,0.9288048867168144,0.9162092817305242,1
STARLINK-3294,53.2176,546.8905461961758,0.0001466,0.9288223400093343,0.916300651231289,1
STARLINK-3278,53.213,546.9580064268475,0.0001374,0.9287420548637426,0.9164607467767748,1
STARLINK-3299,53.2148,546.876672272886,0.0001517,0.9287734707902784,0.9162677258574058,1
STARLINK-3328,53.2162,546.8793467955375,0.000129,0.9287979053998064,0.9162740729919847,1
STARLINK-3331,53.2159,546.8736768105855,0.0001462,0.9287926694120504,0.916260617073961,1
STARLINK-3310,53.2155,546.8593567116386,0.0001517,0.9287856880950425,0.9162266328431113,1
STARLINK-3330,53.2161,546.8698224500904,0.0001387,0.9287961600705543,0.9162514699669941,1
STARLINK-3318,53.2146,546.8775158934659,0.0001459,0.9287699801317745,0.9162697279243358,1
STARLINK-3322,53.185,371.9068769916321,0.0010422,0.9282533626731843,0.5010321931563166,0
STARLINK-3320,53.2134,546.9098395930996,0.0001686,0.9287490361807506,0.9163464380137241,1
STARLINK-3295,53.2148,546.8939359800333,0.0001509,0.9287734707902784,0.9163086958123754,1
STARLINK-3300,53.216,546.8756116343329,0.0001284,0.9287944147413024,0.9162652087668767,1
STARLINK-3302,53.2151,546.862431629519,9.32e-05,0.9287787067780344,0.9162339301892736,1
STARLINK-3325,53.216,546.8705376918388,0.0001103,0.9287944147413024,0.916253167367325,1
STARLINK-3326,53.2136,546.8639324107589,0.0001307,0.9287525268392546,0.9162374918194202,1
STARLINK-3230,53.2151,546.8559150084011,0.0001136,0.9287787067780344,0.9162184650477788,1
STARLINK-3308,53.2148,546.8905278565098,0.0001279,0.9287734707902784,0.9163006077078856,1
STARLINK-3315,53.217,546.8995173644835,9.37e-05,0.9288118680338223,0.9163219414650987,1
STARLINK-3311,53.2171,546.8920867286315,0.0001313,0.9288136133630743,0.9163043071983881,1
STARLINK-3312,53.2178,546.9137520854338,0.0001171,0.9288258306678383,0.916355723078246,1
STARLINK-3314,53.2164,546.872625342955,0.0001164,0.9288013960583104,0.9162581217477191,1
STARLINK-3366,53.2175,546.8512201163949,4.65e-05,0.9288205946800824,0.9162073232048108,1
STARLINK-3350,53.2193,546.8975550144505,0.0001185,0.9288520106066182,0.9163172844472405,1
STARLINK-3176,53.2177,546.8923648804166,0.0001111,0.9288240853385863,0.9163049673037763,1
STARLINK-3362,53.2202,546.8878074739287,0.0001388,0.9288677185698861,0.9162941517392516,1
STARLINK-3358,53.218,546.8898706851905,0.0001208,0.9288293213263423,0.9162990481193726,1
STARLINK-3344,53.219,546.9451469800688,0.0001271,0.9288467746188622,0.9164302289423976,1
STARLINK-3173,53.218,546.891698538825,0.0001178,0.9288293213263423,0.9163033859525191,1
STARLINK-3374,53.2189,546.9093413620512,0.0001235,0.9288450292896102,0.9163452556197318,1
STARLINK-3372,53.2185,546.9153751600497,0.000136,0.9288380479726023,0.9163595749330857,1
STARLINK-3375,53.2184,546.9320797403616,0.0001268,0.9288363026433504,0.9163992179771505,1
STARLINK-3397,53.2213,546.9063733740431,0.0001162,0.9288869171916581,0.9163382120378404,1
STARLINK-3243,53.2179,546.9043376601148,0.0001196,0.9288275759970903,0.9163333809139536,1
STARLINK-3391,53.2181,546.88161479277,0.0001243,0.9288310666555943,0.9162794553669114,1
STARLINK-3394,53.2187,546.8924963147865,0.0001142,0.9288415386311062,0.9163052792217307,1
STARLINK-3398,53.2182,546.8920897852449,0.0001251,0.9288328119848464,0.9163043144522943,1
STARLINK-3399,53.2187,546.9084641088275,0.000229,0.9288415386311062,0.9163431737363468,1
STARLINK-3392,53.2184,546.8899715533371,0.0001304,0.9288363026433504,0.9162992874980522,1
STARLINK-3389,53.2192,546.8577122738561,0.0001251,0.9288502652773662,0.9162227302895449,1
STARLINK-3387,53.2184,546.8913011792365,0.0001086,0.9288363026433504,0.9163024429450695,1
STARLINK-3386,53.219,546.9195138517953,0.0001093,0.9288467746188622,0.9163693968104497,1
STARLINK-3370,53.2192,546.88899955136,0.0001262,0.9288502652773662,0.9162969807584342,1
STARLINK-3400,53.2188,546.9623010735631,0.0001262,0.9288432839603583,0.916470938763991,1
